,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
0,2020-05-08 05:58:39+00:00,https://twitter.com/babyjoel_19/status/1258637416539189248,This the last one since I’m spamming. My cute ass friends and I were doin dope shit back 2018 pic.twitter.com/6LpMkBt715,babyjoel_19,3,2,,,5,0.075,0.4666666666666667,0.9715827709929046,0.02841722900709341,0.9431655419858112
1,2020-05-08 05:02:06+00:00,https://twitter.com/Calum5SOS/status/1258623187354451968,Honestly dope,Calum5SOS,2048,202,,,2250,0.6,0.9,0.8755917107843181,0.12440828921568271,0.7511834215686354
2,2020-05-08 03:56:22+00:00,https://twitter.com/JoGoEsDope/status/1258606643706826753,In 2001 Nike dropped this Basketball Freestyle commercial. #JustDoIt,JoGoEsDope,0,2,,#JustDoIt,2,0.0,0.0,0.751547716529125,0.24845228347087278,0.5030954330582522
3,2020-05-08 03:56:18+00:00,https://twitter.com/dboi_dope/status/1258606626229170183,"Life is short, so say what’s on your mind, and get that off your chest.",dboi_dope,21,13,,,34,0.0,0.0,0.9431765241228282,0.056823475877167094,0.8863530482456611
4,2020-05-08 03:34:14+00:00,https://twitter.com/thatxdope/status/1258601075143294982,Nike LeBron 17 Aqua Grey BQ5594-444 - https://ift.tt/2YLg3Ie #dope #trending,thatxdope,0,0,,#dope #trending,0,-0.05,0.1,0.8755917107843181,0.12440828921568271,0.7511834215686354
5,2020-05-08 03:01:09+00:00,https://twitter.com/tytaylorman/status/1258592750905114634,Lmfaoo that nigga dope was my favorite viner ,tytaylorman,593,12,,,605,0.5,1.0,0.371785856603497,0.6282141433965034,-0.2564282867930064
6,2020-05-08 02:51:31+00:00,https://twitter.com/SyndicateMojo/status/1258590326287196160,S6:E14 #HTGAWM Annalise: Look where it’s gotten me. Me: It got you into that dope ass jacket! pic.twitter.com/Vzlw1dEEQM,SyndicateMojo,2,0,,#HTGAWM #HTGAWM,2,0.0,0.0,0.6721417133719878,0.32785828662801314,0.34428342674397466
7,2020-05-08 02:48:07+00:00,https://twitter.com/mrbrandondiaz/status/1258589468627369985,The Nike tie dye came out real dope. #QuarantineLife,mrbrandondiaz,4,0,,#QuarantineLife,4,0.2,0.30000000000000004,0.8384256803543366,0.16157431964566127,0.6768513607086754
8,2020-05-08 02:41:24+00:00,https://twitter.com/BluMortality/status/1258587776905338881,The Annalise conscience thoughts are dope. Adding a powerful layer to this episode #HTGAWM,BluMortality,37,13,,#HTGAWM #HTGAWM,50,0.3,1.0,0.7714991978895104,0.2285008021104873,0.5429983957790231
9,2020-05-08 02:21:15+00:00,https://twitter.com/JWill716/status/1258582708160167938,"#TBT Laced Magazine issue 3, Summer 2007. Shout out to @stevenothello and @kwasikessie and the entire #GFCNY crew for creating such a dope magazine. I’m happy you guys decided to bring it back. I remember when… https://www.instagram.com/p/B_6PAoNDCHc/?igshid=331selzknxy4",JWill716,0,0,,#TBT #GFCNY,0,0.2,0.53125,0.009803144437758742,0.990196855562242,-0.9803937111244833
10,2020-05-08 01:24:29+00:00,https://twitter.com/TDucklo/status/1258568420674633729,"Dope so Republicans are just brazenly trying to suppress the vote now. Maybe if this is the only way you can win, you aren't suppose to win. We can't let them. #GoJoe",TDucklo,143,62,,#GoJoe,205,0.5333333333333333,0.6,0.9985998505470323,0.001400149452970084,0.9971997010940622
11,2020-05-08 01:09:14+00:00,https://twitter.com/IDOL_SKIN_DOPE/status/1258564582450139137,"【IDOL MV集DVD発売決定 】 IDOL MUSIC VIDEO 『Six Star F××kers』 1, No★Surrender 2, MY☆GLORIOUS ISDR-003 ¥800 DVD-R 2020.6.21 OUT!!!",IDOL_SKIN_DOPE,18,5,,,23,0.0,0.0,0.11562621082845258,0.8843737891715492,-0.7687475783430966
12,2020-05-08 00:50:57+00:00,https://twitter.com/Ever_So_Dope/status/1258559981160476674,Productive days ,Ever_So_Dope,29,5,,,34,0.0,0.0,0.9550193388656893,0.04498066113431107,0.9100386777313783
13,2020-05-08 00:39:08+00:00,https://twitter.com/Regeta4320/status/1258557009831571458,"This. This is dope. I love the art but I would bet Jiren gets a stomped on this one. . . . Who do you think wins this 2 v 1? . . Comment and follow for daily Anime, UFC, Gaming and Boxing! Let's have some fun with… https://www.instagram.com/p/B_6DUx_Hgo2/?igshid=5t7g36duuixv",Regeta4320,1,0,,,1,0.275,0.25,0.869846627078853,0.13015337292114817,0.7396932541577048
14,2020-05-07 23:39:54+00:00,https://twitter.com/_just_Ed/status/1258542101937008640,Mail call. After countless attempts finally acquired. Such a dope pair. #YourSneakersAreDope,_just_Ed,15,1,,#YourSneakersAreDope,16,0.0,0.6666666666666666,0.412197950043753,0.5878020499562424,-0.17560409991248943
15,2020-05-07 23:25:06+00:00,https://twitter.com/STEFisDOPE/status/1258538378674356225,"Folks thought Lavar was crazy & celebrated the old man’s losses, but clearly he was right all along. ",STEFisDOPE,732,342,,,1074,0.04714285714285714,0.5538095238095238,0.9154963023564955,0.08450369764350453,0.830992604712991
16,2020-05-07 23:14:16+00:00,https://twitter.com/HotDamnIm_Dope/status/1258535650019569665,In 2019. I did a oil painting of Nipsey and thought this was great. I can’t get any better. So now In 2020 I decided to give it another shot. And was impressed with my growth. Now I know I get better with time and practice. 2019 2020 pic.twitter.com/T8g35LIj01,HotDamnIm_Dope,7,2,,,9,0.7,0.6875,0.35182597592492004,0.6481740240750898,-0.2963480481501698
17,2020-05-07 23:09:44+00:00,https://twitter.com/dope_chris26/status/1258534509181464577,"So i got a tattoo with my siblings as the stem, because they are the ones who have helped me grow as a person and my way of showing my thanks!! #FamilyFirst",dope_chris26,17,0,,#FamilyFirst,17,0.2,0.2,0.2945183693221775,0.7054816306778255,-0.41096326135564804
18,2020-05-07 23:03:08+00:00,https://twitter.com/CJLuckeyDope/status/1258532849923141632,"S/O to the persevering students & educators of @K5Northview! I just finished up a great zoom session with them! We did some Q&amp;A, I got to provide the students &amp; educators with some words of encouragement &amp; I got to freestyle for them! It’s an honor &amp; privilege to do this! #CAPS pic.twitter.com/UrqHLKMJXd",CJLuckeyDope,14,5,,#CAPS,19,0.8,0.75,0.7676360799198138,0.23236392008018736,0.5352721598396264
19,2020-05-07 22:55:03+00:00,https://twitter.com/OmgItsCortBlixy/status/1258530816134529024,Thanks for dope pfp much love bro #EdzzzGFX,OmgItsCortBlixy,5,1,,#EdzzzGFX,6,0.35,0.4,0.9410453095708007,0.058954690429199604,0.882090619141601
20,2020-05-08 06:14:44+00:00,https://twitter.com/ErinWynne9/status/1258641466441728000,Peep @ItsCoreyScherer I'm @TaylerHolder challenger vlog....I have nothing better to do + taylers blogs are dope af ,ErinWynne9,0,0,,,0,0.5,0.5,0.8669816711777826,0.13301832882221826,0.7339633423555643
21,2020-05-08 06:12:43+00:00,https://twitter.com/jetDOPE1/status/1258640959417520128,I got balloons today. It’s my fucking birthday. Be nice twitter pic.twitter.com/GrFmR6Ymmd,jetDOPE1,3,2,,,5,0.0,0.9,0.9391517771393075,0.06084822286068939,0.8783035542786182
22,2020-05-08 05:48:36+00:00,https://twitter.com/IsDopeDirtyDMT/status/1258634890054176768,"Women would rather stoke the egos of men who sleep with multiple women and emit toxic masculinity before a guy who is not experienced , so I am not surprised why there is so much chaos in the dating world, it’s like big bank take little bank, There’s a price for this algorithm.",IsDopeDirtyDMT,4,9,,,13,-0.07291666666666667,0.43333333333333335,0.0017998356982615493,0.9982001643017426,-0.996400328603481
23,2020-05-08 05:41:15+00:00,https://twitter.com/IsDopeDirtyDMT/status/1258633039984369665,"So many Incels out there willing to give a woman undivided attention and ready to settle down, but ya’ll ladies know that already, so don’t get pissed off and say “all men cheat”",IsDopeDirtyDMT,4,6,,,10,0.1986111111111111,0.5097222222222222,0.03657502527438452,0.9634249747256121,-0.9268499494512276
24,2020-05-08 05:03:54+00:00,https://twitter.com/IsDopeDirtyDMT/status/1258623639106269186,"If a woman is getting beaten by her husband, should you stop it even though you know she will continue to go to him again?",IsDopeDirtyDMT,0,5,,,5,0.0,0.0,0.0024709425772442306,0.9975290574227569,-0.9950581148455127
25,2020-05-08 04:41:46+00:00,https://twitter.com/muziqfirst/status/1258618068311277569,@TIDAL clean AS FUCK IDC!! Is this on all platforms???! Dope! pic.twitter.com/3K4ZmnNOV0,muziqfirst,0,0,,,0,-0.016666666666666663,0.65,0.8622074350877055,0.1377925649122925,0.724414870175413
26,2020-05-08 03:54:07+00:00,https://twitter.com/SkinnyBoyDope1/status/1258606077479960576,THIS FAG BITTER AND MAD ! I'VE ALWAYS HAD THE URGE TO PISS HOE'S OFF ! #FLATTERED ,SkinnyBoyDope1,0,0,,#FLATTERED,0,-0.3625,0.75,0.1072591560400218,0.892740843959981,-0.7854816879199592
27,2020-05-08 03:31:04+00:00,https://twitter.com/AintNoJigga/status/1258600276585414657,Maybe X and I could go live and I'll play Hov songs off TIDAL.,AintNoJigga,201,35,,,236,0.13636363636363635,0.5,0.9893620000021316,0.010637999997868975,0.9787240000042626
28,2020-05-08 03:20:51+00:00,https://twitter.com/omfgjeffgoldmen/status/1258597707150700544,paid these two dope fiends $35 dollars for a flat screen tv and only thing showing up is a Popeyes menu. When I catch these fools ,omfgjeffgoldmen,25,3,,,28,-0.0125,0.5625,0.01788837087145211,0.9821116291285518,-0.9642232582570996
29,2020-05-08 03:11:41+00:00,https://twitter.com/EbonyDiamonds86/status/1258595399268433925,That's the cleanest seafood boil I ever seen that shit gon taste like breathe pic.twitter.com/IlWKnCdG12,EbonyDiamonds86,3,0,,,3,-0.2,0.8,0.9882749847117255,0.011725015288272883,0.9765499694234526
30,2020-05-08 02:57:33+00:00,https://twitter.com/emilythegem/status/1258591844595666944,I LEARNED THIS COOL ASS PHOTOGRAPHY PRO-TIP TODAY: use iridescent film in front of your camera and it leaves a dope ass effect pic.twitter.com/SMuIEAtmSQ,emilythegem,5,1,,,6,0.35,0.65,0.02768045504100866,0.9723195449589953,-0.9446390899179866
31,2020-05-08 02:19:43+00:00,https://twitter.com/MelissaChanel2/status/1258582320849850370,My Mother’s Day Flowers! My baby recognizing that I’m really out here trying to be a dope ass bonus mom to Ry makes me so happy. #bonusmom pic.twitter.com/8pHvfBhpIm,MelissaChanel2,7,0,,#bonusmom,7,0.5,0.6,0.9978355266766159,0.002164473323382038,0.9956710533532339
32,2020-05-08 02:11:51+00:00,https://twitter.com/Dope_Boy_Vic/status/1258580343755440129,Got y’all ,Dope_Boy_Vic,12,3,,,15,0.0,0.0,0.8848149623481582,0.11518503765184075,0.7696299246963174
33,2020-05-08 01:36:20+00:00,https://twitter.com/melodee99/status/1258571401990029314,So... Bryan Doerries is a super dope human being. #oedipusproject,melodee99,15,1,,#oedipusproject,16,0.16666666666666666,0.3833333333333333,0.9790032190986125,0.020996780901385466,0.9580064381972271
34,2020-05-08 01:28:17+00:00,https://twitter.com/dope_as_yola_/status/1258569376564822016,Fuck Yea New IMac pic.twitter.com/ctd4vby9Ny,dope_as_yola_,163,3,,,166,-0.13181818181818183,0.5272727272727272,0.9179374716280734,0.08206252837192718,0.8358749432561462
